objective,127
need,90
responsibility,72
reason,64
sense,49
importance,35
consideration,25
matter,22
motivation,16
trust,16
understand,10
understanding,10
evaluate,9
implies,9
argue,7
imperative,7
consider,6
explain,6
justify,6
regard,5
wish,5
necessity,5
opinion,5
clarify,4
relevance,4
doubt,3
desire,3
imply,3
rationale,3
decide,3
know-how,2
acknowledge,2
think,2
change-profitability,1
appreciate,1
willingness,1
quality-perception,1
standpoint,1
knowing,1
relate,1
benefit-to-effort,1
product-profit,1
comprehend,1
make-to-order,1
authority-responsibility,1
maximize,1
customer-organization,1
certainty,1
particular,1
emphasize,1
