company,1251
business,609
customer,589
time,327
system,287
price,269
cost,262
strategy,256
technology,244
service,235
information,223
year,219
group,184
problem,177
project,172
performance,148
part,122
fact,112
share,102
revenue,75
failure,66
profit,58
term,58
something,55
money,51
response,50
capability,49
offer,41
co,39
spending,29
half,29
trade,23
progress,16
hundred,14
trouble,12
house,11
deliver,11
broker,8
realization,7
disadvantage,6
brokerage,5
trading,3
schwabs,3
pursues,3
surprising,2
staffer,2
tech,2
discount-brokerage,1
tax-lot,1
mcwhinney,1
