File,TopicWords,WordScore,TopicNumber
"['1990', '1991', '1992', '1993', '1994']","[['mncs' 'outsourcing' 'competitors' 'competitor' 'managerial'
  'automakers' 'ceos' 'profitability' 'suppliers' 'manufacturers'
  'customers' 'negotiators' 'consumers' 'economics' 'manufacturing'
  'managing' 'companys' 'salespeople' 'supplier' 'ibm' 'tqm'
  'brainstorming' 'consumer' 'ceo' 'clients' 'customer' 'firms' 'factors'
  'accounting' 'bundling' 'cio' 'productivity' 'components' 'executives'
  'reduce' 'vendor' 'profits' 'incremental' 'following' 'factor'
  'economic' 'similarly' 'manage' 'inventory' 'economies' 'vendors'
  'whereas' 'gm' 'manager' 'component']
 ['managerial' 'managing' 'ceos' 'organizational' 'managers' 'executives'
  'management' 'ceo' 'manager' 'mncs' 'cio' 'neither' 'brainstorming'
  'negotiators' 'manage' 'tqm' 'organization' 'competitors' 'leadership'
  'who' 'factor' 'consultants' 'dominant' 'cooperative' 'consultant'
  'outsourcing' 'subsidiary' 'similar' 'productivity' 'methodology'
  'partnership' 'executive' 'competitor' 'managements' 'gm' 'meetings'
  'fewer' 'independent' 'similarly' 'redesign' 'factors' 'following'
  'solve' 'managed' 'direction' 'accounting' 'whose' 'ibm' 'negotiation'
  'controls']]","[[0.182888   0.18096563 0.16936521 0.13935743 0.13536428 0.13285422
  0.13216764 0.13129722 0.1282111  0.11913928 0.1186022  0.11737326
  0.11718506 0.1162717  0.11246262 0.11201255 0.10757458 0.10717713
  0.10696781 0.10681408 0.102927   0.10252833 0.10073882 0.09629858
  0.09617189 0.09616556 0.09565912 0.09240179 0.0917828  0.09105252
  0.08923351 0.08917905 0.08886729 0.08848721 0.08734473 0.08592239
  0.08443019 0.08389697 0.08287423 0.08117926 0.08105172 0.08076726
  0.08048185 0.07986218 0.07975809 0.0792703  0.07907546 0.07838573
  0.07797845 0.0774062 ]
 [0.22057088 0.20412824 0.17540152 0.17306943 0.1708884  0.16465159
  0.1504493  0.14800328 0.14683516 0.1465007  0.14412196 0.13318408
  0.1331822  0.13226983 0.13107833 0.13077131 0.12995195 0.11853231
  0.1181134  0.11417356 0.11312123 0.11202122 0.11175176 0.11140855
  0.11138645 0.11110535 0.11066203 0.10927591 0.10678294 0.10649831
  0.10644673 0.10639261 0.10611953 0.1060784  0.10255259 0.10086853
  0.09955268 0.09662987 0.09602992 0.09505374 0.0945732  0.09051478
  0.09020481 0.08988394 0.0897564  0.08699261 0.08457709 0.08410305
  0.08356196 0.08245876]]",[0 1]
"['1995', '1996', '1997', '1998', '1999']","[['managerial' 'managing' 'organizational' 'ceos' 'executives' 'mncs'
  'managers' 'competitors' 'colleagues' 'ceo' 'subcontracting'
  'outsource' 'organization' 'management' 'neither' 'organizing'
  'manager' 'competitor' 'leadership' 'failed' 'manage' 'outsourcing'
  'hierarchical' 'marketers' 'redesign' 'productivity' 'managements'
  'outsourced' 'who' 'designers' 'innovative' 'cio' 'factor'
  'partnership' 'fewer' 'respondents' 'subsidiary' 'collaborative'
  'similar' 'innovators' 'frameworks' 'consultants' 'meetings'
  'concurrent' 'employees' 'tacit' 'failures' 'involving' 'incremental'
  'employee']
 ['competitors' 'consumers' 'marketers' 'competitor' 'mncs' 'consumer'
  'manufacturers' 'customers' 'profitability' 'economics' 'companys'
  'concurrent' 'innovators' 'profits' 'exports' 'economic' 'brands'
  'clients' 'suppliers' 'ceos' 'outsourcing' 'wal' 'outsource' 'decline'
  'profitable' 'competing' 'innovative' 'following' 'sourcing'
  'providers' 'maximize' 'margin' 'buyers' 'increasing' 'partnership'
  'firms' 'factors' 'distributors' 'downstream' 'standardization'
  'regulatory' 'profit' 'reduce' 'failed' 'compete' 'similarly'
  'leveraging' 'vendors' 'managerial' 'demand']]","[[0.19547497 0.18778016 0.18033877 0.1656567  0.1623446  0.16137126
  0.15998451 0.14144383 0.14093147 0.14087838 0.13998643 0.13810754
  0.13545933 0.13063326 0.12991105 0.12840788 0.12815464 0.12277804
  0.12052819 0.12032275 0.12012311 0.11977811 0.11932445 0.11852731
  0.11740473 0.11623371 0.11469772 0.11432335 0.11301021 0.11204213
  0.10963349 0.10839698 0.10730699 0.10716922 0.106914   0.10531835
  0.10484158 0.10176802 0.09934784 0.09875463 0.09844394 0.09826672
  0.09626343 0.09548146 0.09417062 0.09390182 0.09383576 0.09336802
  0.09263362 0.09250429]
 [0.22137666 0.20402421 0.19625221 0.18161204 0.17822638 0.17445445
  0.1616165  0.15030903 0.1472339  0.14002505 0.13652547 0.13463509
  0.13356969 0.12256    0.12212733 0.12171549 0.12060796 0.12034388
  0.11891547 0.11783196 0.11775875 0.1165227  0.11626638 0.11481474
  0.11454986 0.11389925 0.11081941 0.10994408 0.10938677 0.10885397
  0.10858174 0.10720775 0.10448447 0.1030245  0.1028796  0.10232868
  0.10205452 0.10102822 0.10058448 0.10052757 0.10046446 0.09996201
  0.09985667 0.09970913 0.09966478 0.09925593 0.09827258 0.09816087
  0.09776539 0.09748231]]",[0 1]
"['2000', '2001', '2002', '2003', '2004']","[['ceos' 'managerial' 'executives' 'managers' 'managing' 'ceo'
  'organizational' 'leadership' 'competitors' 'management' 'mergers'
  'colleagues' 'manager' 'gm' 'competitor' 'invested' 'fewer'
  'shareholders' 'entrepreneurial' 'marketers' 'merger' 'manage'
  'intermediaries' 'entrepreneurs' 'analysts' 'cio' 'erp'
  'sustainability' 'shareholder' 'failed' 'innovate' 'productivity'
  'companys' 'accounting' 'leaders' 'outsource' 'respondents' 'firms'
  'organization' 'tacit' 'executive' 'employees' 'leverage' 'startups'
  'ibm' 'innovators' 'factor' 'neither' 'hewlett' 'innovative']
 ['customers' 'consumers' 'marketers' 'consumer' 'competitors' 'clients'
  'customer' 'salespeople' 'suppliers' 'competitor' 'entrepreneurial'
  'manufacturers' 'client' 'buyers' 'automakers' 'profitability'
  'providers' 'outsource' 'companys' 'wal' 'vendors' 'erp'
  'entrepreneurs' 'outsourcing' 'innovators' 'innovate' 'mergers'
  'dealers' 'supplier' 'retailer' 'sourcing' 'ceos' 'intermediaries'
  'managerial' 'leveraging' 'sellers' 'merger' 'vendor' 'retailers'
  'outsourced' 'profitable' 'economics' 'following' 'crm' 'analysts'
  'distributors' 'firms' 'startups' 'failed' 'profits']
 ['innovate' 'competitors' 'innovators' 'entrepreneurial' 'competitor'
  'startups' 'innovative' 'marketers' 'merger' 'entrepreneurs' 'patent'
  'outsource' 'patents' 'mergers' 'startup' 'outsourcing' 'erp'
  'partnership' 'xerox' 'companys' 'outsourced' 'automakers' 'microsofts'
  'multinationals' 'innovations' 'ibm' 'intermediaries' 'hewlett'
  'innovation' 'firms' 'enterprise' 'ceos' 'technologies' 'develop'
  'consumers' 'enterprises' 'leveraging' 'launched' 'manufacturers'
  'competing' 'collaboration' 'ventures' 'invested' 'providers'
  'sustainability' 'managerial' 'compete' 'regulatory' 'nokia' 'failed']]","[[0.24140751 0.22937346 0.20973608 0.19640484 0.19337985 0.1839259
  0.16405743 0.16171056 0.16117463 0.15733486 0.15496804 0.15169293
  0.14942575 0.14738402 0.14707935 0.14440447 0.14330211 0.13798738
  0.13540894 0.13497014 0.13189134 0.13168028 0.13162597 0.13144189
  0.13123417 0.12999055 0.12979405 0.12961435 0.12938116 0.12850235
  0.12797266 0.12751599 0.11947738 0.11818913 0.11795978 0.11759581
  0.1148084  0.11465411 0.114456   0.11370449 0.1132064  0.11289279
  0.11247404 0.11238764 0.11199921 0.11151136 0.11141267 0.11095749
  0.10927676 0.10926495]
 [0.22145861 0.22092456 0.21480298 0.20980644 0.2041674  0.19963701
  0.18997099 0.18301201 0.1743798  0.16956416 0.16880067 0.15470326
  0.14935762 0.14726867 0.14614578 0.14401805 0.14291526 0.14283913
  0.14175701 0.14049262 0.14005764 0.13892618 0.1389244  0.13497394
  0.13402057 0.1333302  0.13171616 0.12841211 0.12810405 0.12642136
  0.12481802 0.12278555 0.12158589 0.1212616  0.11852541 0.11835234
  0.11733586 0.11648673 0.11639015 0.11519968 0.10960642 0.10958428
  0.10929045 0.10766999 0.10755513 0.10613878 0.10567673 0.10528339
  0.10443114 0.1036929 ]
 [0.22851415 0.2186915  0.21392034 0.20331526 0.20011508 0.19243425
  0.18783373 0.18654293 0.18085104 0.17688605 0.17615965 0.17375574
  0.17025183 0.16354299 0.1627287  0.1609433  0.15358225 0.14998493
  0.14852902 0.14640501 0.14576523 0.14497133 0.1442242  0.1437807
  0.14152671 0.14070152 0.13567087 0.13460684 0.13320316 0.13302064
  0.13272087 0.13113728 0.13052376 0.13031545 0.12545341 0.12473361
  0.12173466 0.12163171 0.12070299 0.12042958 0.12007186 0.11989094
  0.11817022 0.11629917 0.11483527 0.11341962 0.11304635 0.11296098
  0.1125595  0.11166591]]",[0 1 2]
"['2005', '2006', '2007', '2008', '2009']","[['ceos' 'executives' 'managerial' 'managers' 'managing' 'leadership'
  'ceo' 'organizational' 'management' 'colleagues' 'mncs' 'competitors'
  'subordinates' 'leaders' 'manager' 'competitor' 'manage' 'executive'
  'antitrust' 'merger' 'organization' 'leader' 'directors'
  'entrepreneurs' 'fewer' 'marketers' 'collaborative' 'who' 'neither'
  'consultants' 'failures' 'accountable' 'direction' 'employees'
  'shareholders' 'meetings' 'factor' 'respondents' 'leading'
  'productivity' 'innovate' 'majority' 'stakeholder' 'raises'
  'shareholder' 'whom' 'failed' 'partnership' 'employee' 'innovative']
 ['innovate' 'innovators' 'innovative' 'patent' 'patents' 'innovation'
  'mncs' 'competitors' 'entrepreneurial' 'competitor' 'antitrust'
  'innovations' 'entrepreneurs' 'marketers' 'xerox' 'merger' 'invested'
  'firms' 'ceos' 'breakthrough' 'companys' 'ventures' 'ibm' 'partnership'
  'nokias' 'collaboration' 'enterprises' 'competing' 'ceo' 'enterprise'
  'outsourcing' 'managerial' 'outsourced' 'sustainability' 'compete'
  'succeed' 'executives' 'failed' 'regulatory' 'subsidiary' 'mit'
  'manufacturers' 'similar' 'similarly' 'nokia' 'ethical' 'investors'
  'technologies' 'shareholders' 'profitability']
 ['marketers' 'consumers' 'competitors' 'customers' 'mncs' 'consumer'
  'clients' 'competitor' 'entrepreneurial' 'manufacturers' 'customer'
  'suppliers' 'antitrust' 'entrepreneurs' 'companys' 'innovators'
  'innovate' 'outsourcing' 'providers' 'merger' 'wal' 'brands' 'buyers'
  'outsourced' 'client' 'supplier' 'manufacturer' 'ceos' 'sustainability'
  'following' 'profitability' 'sourcing' 'managerial' 'innovative'
  'followed' 'similarly' 'xerox' 'firms' 'nokias' 'whereas' 'executives'
  'failed' 'economics' 'respondents' 'enterprise' 'tended' 'partnership'
  'retailer' 'who' 'provider']]","[[0.23404676 0.22651444 0.21936429 0.2077352  0.20227505 0.18929385
  0.18502891 0.17010339 0.16298473 0.1617773  0.1617711  0.16163674
  0.160047   0.15253045 0.1519852  0.1435692  0.13881657 0.12974896
  0.12916459 0.12827253 0.12783039 0.12712781 0.12536868 0.12486362
  0.12393563 0.12325414 0.12026301 0.12006441 0.11924618 0.1190493
  0.11654078 0.11567327 0.11463612 0.11423326 0.11325577 0.11290482
  0.11156203 0.11096083 0.11030576 0.10919544 0.10892862 0.10872618
  0.10801678 0.10779372 0.10613399 0.10529351 0.10509679 0.10471578
  0.1042476  0.10300805]
 [0.3072033  0.2685446  0.25485313 0.2343815  0.22850469 0.22620635
  0.22455636 0.22360656 0.22317185 0.20980537 0.20417964 0.20342223
  0.1969932  0.17480844 0.17260514 0.1680794  0.16732156 0.1658827
  0.16321619 0.15973239 0.15773658 0.1576669  0.15750879 0.15585715
  0.15044132 0.14720395 0.14056142 0.13803804 0.13765879 0.1337964
  0.13206357 0.13155161 0.12897624 0.12798266 0.12655915 0.12583017
  0.12401527 0.12348998 0.12133648 0.12083799 0.12034389 0.12026848
  0.11751652 0.11651213 0.11509205 0.1149758  0.11416239 0.11401738
  0.1138287  0.1134629 ]
 [0.21886462 0.21460944 0.20597583 0.20453903 0.20370452 0.19318342
  0.18074958 0.18044676 0.16302216 0.16111197 0.16066843 0.15568087
  0.14582458 0.14540611 0.14306107 0.13735518 0.13478227 0.13422239
  0.13311136 0.1267367  0.12653549 0.12463763 0.12461735 0.12169407
  0.12128109 0.11889223 0.11863324 0.11769512 0.11487891 0.11454588
  0.11406074 0.11266366 0.11194617 0.11128384 0.10620733 0.10572386
  0.10569595 0.10539117 0.10209101 0.10062468 0.09953111 0.09937821
  0.09895904 0.09809605 0.09781675 0.09684059 0.09585284 0.09549741
  0.09504538 0.0935276 ]]",[0 1 2]
"['2010', '2011', '2012', '2013', '2014']","[['competitors' 'innovate' 'competitor' 'marketers' 'innovators' 'ceos'
  'innovative' 'managerial' 'consumers' 'companys' 'executives'
  'sustainability' 'ceo' 'managing' 'multinationals' 'outsourcing'
  'partnership' 'firms' 'colleagues' 'ecosystem' 'consumer' 'managers'
  'ibm' 'patent' 'manufacturers' 'failed' 'similarly' 'customers'
  'organizational' 'collaboration' 'innovation' 'following' 'who'
  'collaborative' 'adopters' 'surveyed' 'competing' 'enterprise'
  'respondents' 'analysts' 'management' 'innovations' 'similar'
  'suppliers' 'csr' 'fewer' 'followed' 'leveraging' 'profitability' 'wal']
 ['analytics' 'analytical' 'analysts' 'metrics' 'marketers' 'managerial'
  'data' 'competitor' 'competitors' 'ibm' 'innovators' 'managing'
  'companys' 'surveyed' 'innovate' 'ecosystem' 'crm' 'analyzing'
  'followed' 'ceos' 'billion' 'who' 'management' 'innovative'
  'leveraging' 'manage' 'multinationals' 'monitoring' 'enterprise'
  'organizational' 'approaches' 'executives' 'analyze' 'analysis'
  'leverage' 'consumers' 'mba' 'measured' 'segments' 'benchmarking'
  'respondents' 'leads' 'consumer' 'sustainability' 'profitability'
  'following' 'firms' 'factor' 'providers' 'managers']]","[[0.21628149 0.19485918 0.19421816 0.18757643 0.1784957  0.17652476
  0.16901511 0.15800948 0.15109989 0.14863026 0.14852142 0.14212503
  0.13649762 0.13636753 0.13135964 0.12994553 0.12766102 0.12716717
  0.12627605 0.12444493 0.12426903 0.12307446 0.12168543 0.11880437
  0.11831214 0.1177479  0.11746996 0.11344609 0.11265932 0.11191719
  0.11008285 0.10922725 0.10880642 0.10815766 0.10759707 0.10654113
  0.1059188  0.10590483 0.10582788 0.10552795 0.1049425  0.10405815
  0.10393894 0.1035139  0.1034356  0.10076347 0.10040043 0.09919187
  0.09909521 0.0987424 ]
 [0.32459712 0.23825516 0.23405588 0.21909344 0.21879062 0.19766402
  0.19519813 0.17667219 0.17549959 0.16774447 0.15607187 0.15371169
  0.1515271  0.14899331 0.14758347 0.14623924 0.13992925 0.13778706
  0.13746026 0.13732599 0.13296074 0.13261786 0.13191372 0.12843783
  0.12842622 0.12798709 0.12669583 0.1261633  0.12613457 0.12543869
  0.12512715 0.12455577 0.12432034 0.12430979 0.12408672 0.12376789
  0.12269686 0.12235732 0.12200427 0.11999488 0.11831615 0.11799704
  0.11719994 0.11708628 0.1170474  0.11405668 0.11325226 0.11240336
  0.11179205 0.11162059]]",[0 1]
"['2015', '2016', '2017', '2018', '2019']","[['innovate' 'competitors' 'innovators' 'marketers' 'startups'
  'entrepreneurial' 'innovative' 'unilever' 'entrepreneurs' 'consumers'
  'startup' 'companys' 'patents' 'manufacturers' 'patent' 'outsourcing'
  'crowdsourcing' 'innovations' 'innovation' 'firms' 'consumer'
  'customers' 'suppliers' 'ceos' 'multinationals' 'providers' 'agile'
  'sustainability' 'ibm' 'incremental' 'partnership' 'technologies'
  'profitability' 'leveraging' 'following' 'develop' 'analytics'
  'enterprise' 'ecosystems' 'ecosystem' 'regulatory' 'analysts' 'clients'
  'followed' 'gaap' 'enterprises' 'uber' 'launched' 'executives'
  'developed']
 ['managerial' 'managers' 'colleagues' 'ceos' 'executives' 'managing'
  'organizational' 'leadership' 'respondents' 'collaborative' 'adaptive'
  'competitors' 'hierarchy' 'agile' 'marketers' 'surveyed' 'fewer' 'ceo'
  'analysts' 'productivity' 'crowdsourcing' 'management' 'manage'
  'meetings' 'leaders' 'employees' 'sustainability' 'entrepreneurs'
  'incumbents' 'innovative' 'innovate' 'similarly' 'slack' 'innovators'
  'individuals' 'behaviors' 'cognitive' 'collaboration' 'manager'
  'interviewed' 'analytical' 'employee' 'majority' 'researchers'
  'ecosystem' 'biases' 'organization' 'entrepreneurial' 'similar' 'who']
 ['robots' 'ai' 'automated' 'automation' 'technologies' 'algorithms'
  'cybersecurity' 'innovate' 'crowdsourcing' 'innovative' 'innovators'
  'technological' 'adaptive' 'outsourcing' 'advanced' 'incremental'
  'analysts' 'computers' 'machines' 'workers' 'human' 'competencies'
  'smartphones' 'humans' 'technology' 'ibm' 'agile' 'researchers'
  'marketers' 'scientists' 'matrix' 'startups' 'sophisticated' 'enhance'
  'experts' 'predictive' 'patents' 'cognitive' 'uber' 'developed' 'ceos'
  'ecosystems' 'analytics' 'advance' 'mit' 'skilled' 'individuals'
  'consumers' 'intelligent' 'sustainability']]","[[0.2358738  0.21960214 0.21206534 0.2035771  0.20352083 0.19537368
  0.19028902 0.18592176 0.1710676  0.1706537  0.15639034 0.15542158
  0.1541453  0.15355775 0.15160829 0.14507833 0.14488989 0.1432321
  0.14079517 0.13816167 0.13725023 0.13694839 0.13473475 0.13257046
  0.13183597 0.1317394  0.13143626 0.13085468 0.12846217 0.12455711
  0.12437239 0.12378144 0.12027941 0.12006426 0.12005363 0.11862026
  0.11751032 0.11685832 0.11682734 0.11640619 0.11609911 0.11511627
  0.11492158 0.11427966 0.11313318 0.11147279 0.11053315 0.11017312
  0.10969792 0.10831297]
 [0.20971349 0.20595858 0.20085874 0.19483846 0.18959051 0.18407515
  0.16002132 0.1576756  0.15460888 0.15131947 0.14913438 0.14904392
  0.14902475 0.14608872 0.14543578 0.14405571 0.1434411  0.14285125
  0.14172456 0.14102429 0.14014964 0.13974196 0.13375819 0.13364586
  0.13301581 0.13275966 0.1296096  0.12878016 0.12804696 0.12453941
  0.12447338 0.12253818 0.12191577 0.12121179 0.1197923  0.11927135
  0.11873868 0.11868061 0.11841767 0.11703075 0.11683202 0.11646572
  0.11368915 0.11285878 0.11197268 0.11093943 0.11072439 0.11059534
  0.10966091 0.10878886]
 [0.29774296 0.27642572 0.2532935  0.24577257 0.22522575 0.21352968
  0.20388469 0.19640884 0.18807212 0.18642324 0.18440232 0.17594019
  0.1755211  0.1688317  0.16818573 0.16452381 0.16293764 0.16167286
  0.16053237 0.15996544 0.15902063 0.15770817 0.15528989 0.15489326
  0.15483199 0.1546155  0.15382141 0.15337056 0.15335688 0.15144075
  0.14896354 0.14771114 0.14632009 0.14608447 0.14597812 0.14562574
  0.14560255 0.14515705 0.14388749 0.14130862 0.14086597 0.1401585
  0.13652216 0.13167796 0.13083166 0.13046059 0.12841979 0.12735802
  0.12726183 0.12700048]]",[0 1 2]
"['2020', '2021', '2022']","[['competitors' 'startups' 'innovators' 'innovative' 'startup'
  'entrepreneurs' 'consumers' 'sustainability' 'ceos' 'cybersecurity'
  'kpis' 'ecosystem' 'companys' 'technologies' 'innovation' 'innovations'
  'ecosystems' 'manufacturers' 'launched' 'regulatory' 'following'
  'providers' 'agile' 'blockchain' 'intermediaries' 'suppliers' 'ceo'
  'incumbents' 'uber' 'consumer' 'analytics' 'automation' 'generate'
  'executives' 'collaboration' 'develop' 'managing' 'developed'
  'technological' 'compete' 'algorithms' 'pandemic' 'who' 'billion'
  'customers' 'sustainable' 'leverage' 'esg' 'platforms' 'similar']
 ['colleagues' 'organizational' 'leadership' 'ceos' 'collaborative'
  'innovative' 'executives' 'managers' 'managing' 'leaders' 'competitors'
  'collaboration' 'innovators' 'entrepreneurs' 'productivity' 'agile'
  'kpis' 'ceo' 'organization' 'sustainability' 'fewer' 'leader'
  'incumbents' 'behaviors' 'meetings' 'employees' 'who' 'initiative'
  'startups' 'ecosystem' 'ai' 'management' 'failure' 'individuals'
  'manage' 'lack' 'similar' 'leading' 'workers' 'participants' 'employee'
  'following' 'intermediaries' 'similarly' 'innovation' 'approaches'
  'disruptive' 'manager' 'researchers' 'algorithms']]","[[0.22594813 0.20598221 0.20114219 0.1798041  0.16771409 0.15888351
  0.14211474 0.14158633 0.13967082 0.13857333 0.13820916 0.1375659
  0.13695857 0.13599843 0.13557607 0.13530731 0.13528197 0.13415465
  0.13055114 0.13039578 0.12925833 0.1276323  0.12722078 0.11832434
  0.11687613 0.11686896 0.11669628 0.11652961 0.11638737 0.11409797
  0.11127597 0.11049657 0.11037993 0.10796868 0.10675977 0.1066068
  0.10584481 0.10519317 0.10423889 0.10363192 0.1035105  0.10331628
  0.10288796 0.10122667 0.10085    0.10010464 0.09929679 0.09625801
  0.09286484 0.09023344]
 [0.19352871 0.1866534  0.18127292 0.17947727 0.17704582 0.17586575
  0.17439228 0.17075816 0.17063785 0.16096422 0.15959826 0.15275979
  0.15095028 0.1456822  0.14558443 0.14247945 0.1420391  0.14176083
  0.13752812 0.1350817  0.13466048 0.13446264 0.13154602 0.13123783
  0.1267726  0.12253709 0.11967748 0.11620103 0.11493802 0.11301591
  0.1128197  0.11217867 0.11189109 0.111105   0.11032893 0.11022559
  0.10829335 0.10771076 0.10738689 0.10695743 0.10586727 0.105693
  0.10541769 0.10417551 0.1027832  0.10153145 0.09857799 0.09839754
  0.09822625 0.09562798]]",[0 1]
