need,99
reason,74
fact,73
sense,62
something,26
understand,20
consideration,18
consider,11
desire,9
anything,9
understanding,7
built-to-change,5
knowledge-retention,4
regard,4
meaning-making,4
youll,4
know-how,3
realize,3
think,3
due-diligence,3
doubt,2
decision-making,2
want,2
mind-set,2
standpoint,2
customer-experience,1
value-sharing,1
customer-acquisition,1
low-it-savvy,1
time-to-market,1
effort-accuracy,1
self-motivation,1
push-to-talk,1
appreciate,1
knowing,1
decision-support,1
cost-sharing,1
new-product,1
higher-quality,1
worthwhile,1
single-product,1
positive-word-of-mouthgiving,1
theory-in-use,1
well-understood,1
perceive,1
post-transaction,1
post-acquisition,1
technical-advice,1
risk-return,1
end-user,1
