question,111
need,89
thing,88
fact,60
sense,58
knowledge,58
reason,56
something,50
answer,30
someone,22
matter,19
opinion,17
ask,17
understand,15
mind,14
willingness,14
anyone,11
let,11
feel,9
consider,7
understanding,7
think,7
explain,6
evaluate,5
expectation-experience,4
regard,4
desire,4
know,4
consideration,4
doubt,3
wish,3
appreciate,3
clarify,3
pay-for-performance,3
know-how,2
hope,2
sure,2
argue,2
particular,2
want,1
sense-making,1
fit-to-market,1
better,1
relate,1
fit-to-industry,1
self-confidence,1
expect,1
decide,1
wait-and-see,1
standpoint,1
