idea,211
way,146
thing,62
opportunity,58
question,49
need,45
sense,37
matter,35
knowledge,34
reason,23
expectation,22
consideration,20
something,18
trust,18
fact,18
objective,17
mind,12
motivation,11
feel,11
consider,8
opinion,7
encourage,7
think,6
understanding,5
willingness,5
thinking,5
deal,5
desire,4
suggestion,4
understand,3
doubt,3
explain,3
hope,2
argue,2
worthwhile,2
certainty,2
clarify,2
youll,2
improve,2
evaluate,2
realize,1
agree,1
disagree,1
honest,1
regard,1
better-quality,1
motivates,1
justify,1
maximize,1
suggest,1
