articles_tibble_2020_spring.rds_6.txt,30.0,1.4666666666666666
articles_tibble_2020_winter.rds_3.txt,30.0,3.6
articles_tibble_2020_spring.rds_1.txt,28.0,2.2142857142857144
articles_tibble_2020_spring.rds_8.txt,28.0,1.6428571428571428
articles_tibble_2020_spring.rds_9.txt,28.0,1.8571428571428572
articles_tibble_2020_winter.rds_7.txt,26.0,1.8461538461538463
articles_tibble_2020_fall.rds_2.txt,24.0,2.0833333333333335
articles_tibble_2020_spring.rds_4.txt,24.0,2.25
articles_tibble_2020_winter.rds_1.txt,24.0,2.4166666666666665
articles_tibble_2020_fall.rds_10.txt,22.0,1.8181818181818181
articles_tibble_2020_fall.rds_9.txt,22.0,2.5454545454545454
articles_tibble_2020_summer.rds_7.txt,22.0,2.1818181818181817
articles_tibble_2020_summer.rds_9.txt,22.0,1.4545454545454546
articles_tibble_2020_fall.rds_13.txt,20.0,2.7
articles_tibble_2020_winter.rds_6.txt,20.0,2.5
articles_tibble_2020_fall.rds_11.txt,18.0,1.4444444444444444
articles_tibble_2020_spring.rds_11.txt,18.0,2.0
articles_tibble_2020_summer.rds_19.txt,18.0,1.6666666666666667
articles_tibble_2020_winter.rds_11.txt,18.0,1.8888888888888888
articles_tibble_2020_fall.rds_3.txt,16.0,1.5
articles_tibble_2020_summer.rds_14.txt,16.0,1.25
articles_tibble_2020_summer.rds_6.txt,16.0,2.25
articles_tibble_2020_winter.rds_10.txt,16.0,2.5
articles_tibble_2020_winter.rds_14.txt,16.0,2.0
articles_tibble_2020_winter.rds_2.txt,16.0,3.75
articles_tibble_2020_fall.rds_14.txt,14.0,1.2857142857142858
articles_tibble_2020_fall.rds_15.txt,14.0,1.2857142857142858
articles_tibble_2020_fall.rds_6.txt,14.0,1.4285714285714286
articles_tibble_2020_spring.rds_12.txt,14.0,1.8571428571428572
articles_tibble_2020_spring.rds_13.txt,14.0,1.2857142857142858
articles_tibble_2020_spring.rds_2.txt,14.0,2.857142857142857
articles_tibble_2020_spring.rds_5.txt,14.0,2.0
articles_tibble_2020_summer.rds_1.txt,14.0,1.2857142857142858
articles_tibble_2020_summer.rds_13.txt,14.0,1.7142857142857142
articles_tibble_2020_summer.rds_16.txt,14.0,2.0
articles_tibble_2020_summer.rds_17.txt,14.0,1.2857142857142858
articles_tibble_2020_winter.rds_18.txt,14.0,2.5714285714285716
articles_tibble_2020_winter.rds_8.txt,14.0,1.4285714285714286
articles_tibble_2020_fall.rds_17.txt,12.0,2.1666666666666665
articles_tibble_2020_fall.rds_19.txt,12.0,1.0
articles_tibble_2020_fall.rds_20.txt,12.0,1.3333333333333333
articles_tibble_2020_fall.rds_4.txt,12.0,2.3333333333333335
articles_tibble_2020_spring.rds_14.txt,12.0,1.0
articles_tibble_2020_spring.rds_7.txt,12.0,2.6666666666666665
articles_tibble_2020_summer.rds_11.txt,12.0,1.8333333333333333
articles_tibble_2020_summer.rds_15.txt,12.0,2.5
articles_tibble_2020_summer.rds_2.txt,12.0,2.5
articles_tibble_2020_summer.rds_3.txt,12.0,1.1666666666666667
articles_tibble_2020_summer.rds_8.txt,12.0,1.0
articles_tibble_2020_winter.rds_13.txt,12.0,1.3333333333333333
articles_tibble_2020_winter.rds_5.txt,12.0,2.8333333333333335
articles_tibble_2020_winter.rds_9.txt,12.0,2.1666666666666665
articles_tibble_2020_fall.rds_18.txt,10.0,1.2
articles_tibble_2020_summer.rds_10.txt,10.0,4.0
articles_tibble_2020_winter.rds_12.txt,10.0,3.2
articles_tibble_2020_winter.rds_15.txt,10.0,1.8
articles_tibble_2020_winter.rds_17.txt,10.0,1.0
articles_tibble_2020_fall.rds_1.txt,8.0,2.0
articles_tibble_2020_fall.rds_8.txt,8.0,1.75
articles_tibble_2020_spring.rds_15.txt,8.0,1.25
articles_tibble_2020_spring.rds_3.txt,8.0,3.5
articles_tibble_2020_summer.rds_18.txt,8.0,1.0
articles_tibble_2020_fall.rds_12.txt,4.0,1.0
articles_tibble_2020_spring.rds_16.txt,4.0,1.0
articles_tibble_2020_summer.rds_4.txt,4.0,2.0
articles_tibble_2020_winter.rds_4.txt,4.0,1.5
articles_tibble_2020_fall.rds_16.txt,2.0,1.0
articles_tibble_2020_fall.rds_5.txt,2.0,1.0
articles_tibble_2020_fall.rds_7.txt,2.0,2.0
articles_tibble_2020_spring.rds_10.txt,2.0,2.0
articles_tibble_2020_summer.rds_12.txt,2.0,1.0
articles_tibble_2020_summer.rds_5.txt,2.0,1.0
articles_tibble_2020_winter.rds_16.txt,0,0
