need,91
reason,55
fact,49
sense,48
matter,38
something,32
motivation,27
consideration,19
understand,13
consider,13
desire,13
opinion,11
decision-making,9
understanding,8
willingness,8
think,7
feel,7
hope,5
explain,5
doubt,4
self-sufficiency,4
know-how,3
motivate,3
know-why,2
realize,2
want,2
appreciate,2
strategy-making,2
argue,2
problem-solving,2
product-market,2
clarify,2
do-it-yourself,1
willingness-to-pay,1
build-to-order,1
point-to-point,1
regard,1
self-sufficient,1
knowing,1
value-in-use,1
idea-generation,1
best-case,1
value-in-transaction,1
role-change,1
self-determination,1
honest,1
youll,1
value-creation,1
make-use-reuse-remake-recycle,1
motivates,1
